2026-03-17 18:03:08,599 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/the-modern-python-3-bootcamp/
2026-03-17 18:03:09,397 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/learn/mongodb-for-developers-fundamentals
2026-03-17 18:03:10,402 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.freecodecamp.org/learn/rest-api-design-restful-api-design
2026-03-17 18:03:12,783 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://cloud.google.com/certification/compute-engine-developer
2026-03-17 18:03:15,485 [INFO] main: is_valid_url: INVALID (GET 404) - https://cloud.google.com/certification/compute-engine-developer
2026-03-17 18:03:15,569 [INFO] main: is_valid_url: VALID (HEAD 200) - https://aka.ms/cloudsecurityforyou
2026-03-17 18:03:15,605 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.pythoninstitute.org/certification/pi-cp/
2026-03-17 18:03:18,482 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.pythoninstitute.org/certification/pi-cp/
2026-03-17 18:03:20,863 [INFO] main: Roadmap generated for role 'Backend Developer' - removed invalid links: {'courses': 4, 'certificates': 2, 'youtube': 4}
2026-03-17 18:08:44,824 [INFO] main: Loading ML models in background thread...
2026-03-17 18:08:44,852 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 18:09:19,383 [INFO] main: ML models loaded successfully in 34.56 seconds.
2026-03-17 18:09:22,815 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:09:26,729 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/specializations/databases
2026-03-17 18:09:26,732 [INFO] main: is_valid_url: VALID (HEAD 200) - https://aws.amazon.com/certification/certified-developer-associate/
2026-03-17 18:09:26,733 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://cloud.google.com/certification/computing-developer?authuser=1
2026-03-17 18:09:27,004 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/cloud-architecture-gcp/
2026-03-17 18:09:27,087 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/introduction-to-python/
2026-03-17 18:09:27,850 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.freecodecamp.org/learn/interpersonal-skills/advanced-algorithm-challenges/
2026-03-17 18:09:29,789 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/cloud-architecture-gcp/
2026-03-17 18:09:29,810 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/introduction-to-python/
2026-03-17 18:09:30,067 [INFO] main: is_valid_url: INVALID (GET 404) - https://cloud.google.com/certification/computing-developer?authuser=1
2026-03-17 18:09:30,311 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/specializations/databases
2026-03-17 18:09:30,603 [INFO] main: is_valid_url: VALID (HEAD 200) - https://docs.microsoft.com/en-us/learn/certifications/azure-developer/
2026-03-17 18:09:31,729 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.freecodecamp.org/learn/interpersonal-skills/advanced-algorithm-challenges/
2026-03-17 18:11:05,185 [INFO] main: Loading ML models in background thread...
2026-03-17 18:11:05,195 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 18:11:56,912 [INFO] main: Loading ML models in background thread...
2026-03-17 18:11:56,923 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 18:12:19,532 [INFO] main: ML models loaded successfully in 22.62 seconds.
2026-03-17 18:12:21,741 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:12:23,400 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/api-design-in-nodejs/
2026-03-17 18:12:23,692 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/the-complete-javascript-course/
2026-03-17 18:12:23,758 [INFO] main: is_valid_url: VALID (HEAD 200) - https://aws.amazon.com/certification/certified-developer-associate/
2026-03-17 18:12:23,894 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://cloud.google.com/certified-cloud-developer
2026-03-17 18:12:23,928 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/learn/database-design
2026-03-17 18:12:24,164 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/learn/node-js-mongodb
2026-03-17 18:12:24,459 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.freecodecamp.org/learn/2022-nodejs-challenge/
2026-03-17 18:12:24,709 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.edx.org/course/cloud-native-node-js-application-development
2026-03-17 18:12:24,941 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/api-design-in-nodejs/
2026-03-17 18:12:25,449 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/the-complete-javascript-course/
2026-03-17 18:12:25,885 [INFO] main: is_valid_url: VALID (HEAD 200) - https://docs.microsoft.com/en-us/learn/certifications/azure-developer/
2026-03-17 18:12:26,105 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/learn/database-design
2026-03-17 18:12:26,133 [INFO] main: is_valid_url: INVALID (GET 404) - https://cloud.google.com/certified-cloud-developer
2026-03-17 18:12:26,357 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/learn/node-js-mongodb
2026-03-17 18:12:26,797 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.edx.org/course/cloud-native-node-js-application-development
2026-03-17 18:12:26,835 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.freecodecamp.org/learn/2022-nodejs-challenge/
2026-03-17 18:17:10,265 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:17:11,644 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/test-automation-with-selenium-and-java/
2026-03-17 18:17:11,984 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/specializations/selenium-webdriver-python
2026-03-17 18:17:12,333 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.pluralsight.com/courses/cypress-testing-modern-applications
2026-03-17 18:17:12,999 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/test-automation-with-selenium-and-java/
2026-03-17 18:17:13,587 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://qai-global.com/certification/cat-certification/
2026-03-17 18:17:13,754 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/specializations/selenium-webdriver-python
2026-03-17 18:17:14,817 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.pluralsight.com/courses/cypress-testing-modern-applications
2026-03-17 18:17:14,859 [INFO] main: is_valid_url: INVALID (GET 404) - https://qai-global.com/certification/cat-certification/
2026-03-17 18:17:15,237 [INFO] main: is_valid_url: VALID (HEAD 200) - https://www.istqb.org/certification/
2026-03-17 18:17:37,628 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:17:39,499 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/python-crash-course/
